,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,"['PER', 'LOC', 'ORG']",107,288,149,0.7291139240506329,0.6590389016018307,0.6923076923076923,0,spacy_small,No augmentation,0
0,"['PER', 'LOC', 'ORG']",120,268,169,0.6907216494845361,0.6132723112128147,0.6496969696969697,0,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",126,264,173,0.676923076923077,0.6041189931350115,0.6384522370012092,1,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",122,267,170,0.6863753213367609,0.6109839816933639,0.6464891041162228,2,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",121,269,168,0.6897435897435897,0.6155606407322655,0.6505441354292624,3,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",116,277,160,0.7048346055979644,0.6338672768878718,0.6674698795180722,4,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",125,263,174,0.6778350515463918,0.6018306636155606,0.6375757575757576,5,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",123,265,172,0.6829896907216495,0.6064073226544623,0.6424242424242423,6,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",119,270,167,0.6940874035989717,0.6178489702517163,0.6537530266343825,7,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",127,268,169,0.6784810126582278,0.6132723112128147,0.6442307692307693,8,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",122,270,167,0.6887755102040817,0.6178489702517163,0.6513872135102533,9,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",129,258,179,0.6666666666666666,0.5903890160183066,0.6262135922330097,10,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",119,274,163,0.6972010178117048,0.6270022883295194,0.6602409638554217,11,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",120,269,168,0.6915167095115681,0.6155606407322655,0.6513317191283292,12,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",121,265,172,0.6865284974093264,0.6064073226544623,0.6439854191980559,13,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",123,268,169,0.6854219948849105,0.6132723112128147,0.6473429951690822,14,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",125,267,170,0.6811224489795918,0.6109839816933639,0.6441495778045839,15,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",120,273,164,0.6946564885496184,0.6247139588100686,0.6578313253012048,16,spacy_small,Danish names,1
0,"['PER', 'LOC', 'ORG']",125,268,169,0.6819338422391857,0.6132723112128147,0.6457831325301205,17,spacy_small,Danish names,1
