,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,"['PER', 'LOC', 'ORG']",46,381,56,0.892271662763466,0.8718535469107551,0.8819444444444444,0,scandi_ner,No augmentation,0
0,"['PER', 'LOC', 'ORG']",45,386,51,0.8955916473317865,0.8832951945080092,0.8894009216589863,0,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",43,389,48,0.9004629629629629,0.8901601830663616,0.8952819332566168,1,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",45,385,52,0.8953488372093024,0.8810068649885584,0.8881199538638985,2,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",44,386,51,0.8976744186046511,0.8832951945080092,0.8904267589388697,3,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",44,386,51,0.8976744186046511,0.8832951945080092,0.8904267589388697,4,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",42,389,48,0.9025522041763341,0.8901601830663616,0.8963133640552996,5,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",46,386,51,0.8935185185185185,0.8832951945080092,0.8883774453394706,6,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",42,387,50,0.9020979020979021,0.88558352402746,0.8937644341801385,7,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",45,387,50,0.8958333333333334,0.88558352402746,0.8906789413118527,8,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",45,386,51,0.8955916473317865,0.8832951945080092,0.8894009216589863,9,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",45,388,49,0.8960739030023095,0.8878718535469108,0.8919540229885058,10,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",41,388,49,0.9044289044289044,0.8878718535469108,0.8960739030023095,11,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",42,388,49,0.9023255813953488,0.8878718535469108,0.895040369088812,12,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",44,387,50,0.8979118329466357,0.88558352402746,0.8917050691244239,13,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",42,390,47,0.9027777777777778,0.8924485125858124,0.8975834292289989,14,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",44,385,52,0.8974358974358975,0.8810068649885584,0.8891454965357968,15,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",43,390,47,0.9006928406466512,0.8924485125858124,0.896551724137931,16,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",45,387,50,0.8958333333333334,0.88558352402746,0.8906789413118527,17,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",42,388,49,0.9023255813953488,0.8878718535469108,0.895040369088812,18,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",45,388,49,0.8960739030023095,0.8878718535469108,0.8919540229885058,19,scandi_ner,Danish names,1
0,"['PER', 'LOC', 'ORG']",47,382,55,0.8904428904428905,0.8741418764302059,0.8822170900692842,0,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",51,380,57,0.8816705336426914,0.8695652173913043,0.8755760368663594,1,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",47,380,57,0.8899297423887588,0.8695652173913043,0.8796296296296295,2,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",49,379,58,0.8855140186915887,0.8672768878718535,0.8763005780346822,3,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",46,385,52,0.8932714617169374,0.8810068649885584,0.8870967741935484,4,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",51,381,56,0.8819444444444444,0.8718535469107551,0.8768699654775605,5,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",44,387,50,0.8979118329466357,0.88558352402746,0.8917050691244239,6,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",48,384,53,0.8888888888888888,0.8787185354691075,0.8837744533947066,7,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",47,384,53,0.8909512761020881,0.8787185354691075,0.8847926267281107,8,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",46,384,53,0.8930232558139535,0.8787185354691075,0.8858131487889274,9,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",42,388,49,0.9023255813953488,0.8878718535469108,0.895040369088812,10,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",46,385,52,0.8932714617169374,0.8810068649885584,0.8870967741935484,11,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",49,383,54,0.8865740740740741,0.8764302059496567,0.8814729574223243,12,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",48,383,54,0.888631090487239,0.8764302059496567,0.8824884792626728,13,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",49,384,53,0.8868360277136259,0.8787185354691075,0.8827586206896552,14,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",44,383,54,0.8969555035128806,0.8764302059496567,0.886574074074074,15,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",50,379,58,0.8834498834498834,0.8672768878718535,0.8752886836027713,16,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",46,382,55,0.8925233644859814,0.8741418764302059,0.8832369942196533,17,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",48,384,53,0.8888888888888888,0.8787185354691075,0.8837744533947066,18,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",48,381,56,0.8881118881118881,0.8718535469107551,0.8799076212471132,19,scandi_ner,Muslim names,2
0,"['PER', 'LOC', 'ORG']",44,385,52,0.8974358974358975,0.8810068649885584,0.8891454965357968,0,scandi_ner,Female names,3
0,"['PER', 'LOC', 'ORG']",47,386,51,0.8914549653579676,0.8832951945080092,0.8873563218390803,1,scandi_ner,Female names,3
0,"['PER', 'LOC', 'ORG']",44,388,49,0.8981481481481481,0.8878718535469108,0.8929804372842348,2,scandi_ner,Female names,3
0,"['PER', 'LOC', 'ORG']",47,382,55,0.8904428904428905,0.8741418764302059,0.8822170900692842,3,scandi_ner,Female names,3
0,"['PER', 'LOC', 'ORG']",43,389,48,0.9004629629629629,0.8901601830663616,0.8952819332566168,4,scandi_ner,Female names,3
0,"['PER', 'LOC', 'ORG']",45,386,51,0.8955916473317865,0.8832951945080092,0.8894009216589863,5,scandi_ner,Female names,3
0,"['PER', 'LOC', 'ORG']",45,387,50,0.8958333333333334,0.88558352402746,0.8906789413118527,6,scandi_ner,Female names,3
0,"['PER', 'LOC', 'ORG']",45,387,50,0.8958333333333334,0.88558352402746,0.8906789413118527,7,scandi_ner,Female names,3
0,"['PER', 'LOC', 'ORG']",47,384,53,0.8909512761020881,0.8787185354691075,0.8847926267281107,8,scandi_ner,Female names,3
