,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,"['PER', 'LOC', 'ORG']",105,330,107,0.7586206896551724,0.7551487414187643,0.756880733944954,4,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",104,329,108,0.7598152424942263,0.7528604118993135,0.7563218390804597,5,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",92,336,101,0.7850467289719626,0.7688787185354691,0.7768786127167631,6,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",102,333,104,0.7655172413793103,0.7620137299771167,0.7637614678899084,7,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",98,334,103,0.7731481481481481,0.7643020594965675,0.7686996547756042,8,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",96,334,103,0.7767441860465116,0.7643020594965675,0.7704728950403691,9,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",100,330,107,0.7674418604651163,0.7551487414187643,0.7612456747404844,10,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",93,337,100,0.7837209302325582,0.7711670480549199,0.7773933102652826,11,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",97,329,108,0.7723004694835681,0.7528604118993135,0.7624565469293164,12,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",106,327,110,0.7551963048498845,0.7482837528604119,0.7517241379310344,13,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",99,338,99,0.7734553775743707,0.7734553775743707,0.7734553775743707,14,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",108,331,106,0.7539863325740319,0.7574370709382151,0.7557077625570776,15,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",104,332,105,0.7614678899082569,0.7597254004576659,0.7605956471935854,16,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",110,330,107,0.75,0.7551487414187643,0.7525655644241733,17,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",97,332,105,0.7738927738927739,0.7597254004576659,0.766743648960739,18,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",96,339,98,0.7793103448275862,0.7757437070938215,0.7775229357798163,19,dacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",97,346,91,0.781038374717833,0.7917620137299771,0.7863636363636364,0,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",86,353,84,0.8041002277904328,0.8077803203661327,0.8059360730593608,1,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",90,353,84,0.7968397291196389,0.8077803203661327,0.8022727272727272,2,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",87,353,84,0.8022727272727272,0.8077803203661327,0.8050171037628278,3,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",88,354,83,0.8009049773755657,0.8100686498855835,0.8054607508532422,4,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",90,350,87,0.7954545454545454,0.8009153318077803,0.7981755986316991,5,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",88,350,87,0.7990867579908676,0.8009153318077803,0.7999999999999999,6,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",88,354,83,0.8009049773755657,0.8100686498855835,0.8054607508532422,7,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",95,349,88,0.786036036036036,0.7986270022883295,0.7922814982973894,8,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",89,349,88,0.7968036529680366,0.7986270022883295,0.7977142857142858,9,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",91,352,85,0.7945823927765236,0.8054919908466819,0.7999999999999999,10,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",98,347,90,0.7797752808988764,0.7940503432494279,0.7868480725623582,11,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",87,349,88,0.8004587155963303,0.7986270022883295,0.7995418098510881,12,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",88,353,84,0.800453514739229,0.8077803203661327,0.8041002277904329,13,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",90,354,83,0.7972972972972973,0.8100686498855835,0.8036322360953462,14,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",92,352,85,0.7927927927927928,0.8054919908466819,0.7990919409761634,15,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",90,349,88,0.7949886104783599,0.7986270022883295,0.7968036529680366,16,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",87,354,83,0.8027210884353742,0.8100686498855835,0.806378132118451,17,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",89,348,89,0.7963386727688787,0.7963386727688787,0.7963386727688787,18,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",90,353,84,0.7968397291196389,0.8077803203661327,0.8022727272727272,19,dacy_medium,Female names,3
0,"['PER', 'LOC', 'ORG']",95,347,90,0.7850678733031674,0.7940503432494279,0.789533560864619,0,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",90,345,92,0.7931034482758621,0.7894736842105263,0.7912844036697249,1,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",94,349,88,0.7878103837471784,0.7986270022883295,0.7931818181818181,2,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",93,348,89,0.7891156462585034,0.7963386727688787,0.7927107061503417,3,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",93,350,87,0.7900677200902935,0.8009153318077803,0.7954545454545454,4,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",96,348,89,0.7837837837837838,0.7963386727688787,0.7900113507377978,5,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",95,345,92,0.7840909090909091,0.7894736842105263,0.7867730900798175,6,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",93,347,90,0.7886363636363637,0.7940503432494279,0.7913340935005702,7,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",87,353,84,0.8022727272727272,0.8077803203661327,0.8050171037628278,8,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",91,349,88,0.7931818181818182,0.7986270022883295,0.7958950969213227,9,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",92,348,89,0.7909090909090909,0.7963386727688787,0.7936145952109463,10,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",89,354,83,0.7990970654627539,0.8100686498855835,0.8045454545454546,11,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",88,353,84,0.800453514739229,0.8077803203661327,0.8041002277904329,12,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",88,350,87,0.7990867579908676,0.8009153318077803,0.7999999999999999,13,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",97,344,93,0.780045351473923,0.7871853546910755,0.7835990888382689,14,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",87,356,81,0.8036117381489842,0.8146453089244852,0.8090909090909091,15,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",87,349,88,0.8004587155963303,0.7986270022883295,0.7995418098510881,16,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",90,350,87,0.7954545454545454,0.8009153318077803,0.7981755986316991,17,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",91,353,84,0.795045045045045,0.8077803203661327,0.8013620885357547,18,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",92,353,84,0.7932584269662921,0.8077803203661327,0.800453514739229,19,dacy_medium,Male names,4
0,"['PER', 'LOC', 'ORG']",99,341,96,0.775,0.7803203661327232,0.7776510832383124,0,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",100,336,101,0.7706422018348624,0.7688787185354691,0.7697594501718213,1,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",95,338,99,0.7806004618937644,0.7734553775743707,0.7770114942528735,2,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",102,331,106,0.7644341801385681,0.7574370709382151,0.760919540229885,3,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",99,341,96,0.775,0.7803203661327232,0.7776510832383124,4,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",102,333,104,0.7655172413793103,0.7620137299771167,0.7637614678899084,5,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",103,329,108,0.7615740740740741,0.7528604118993135,0.757192174913694,6,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",99,331,106,0.7697674418604651,0.7574370709382151,0.7635524798154556,7,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",110,331,106,0.7505668934240363,0.7574370709382151,0.7539863325740318,8,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",96,339,98,0.7793103448275862,0.7757437070938215,0.7775229357798163,9,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",100,333,104,0.76905311778291,0.7620137299771167,0.7655172413793103,10,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",108,326,111,0.7511520737327189,0.7459954233409611,0.748564867967853,11,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",104,329,108,0.7598152424942263,0.7528604118993135,0.7563218390804597,12,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",99,334,103,0.7713625866050808,0.7643020594965675,0.767816091954023,13,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",112,322,115,0.7419354838709677,0.7368421052631579,0.7393800229621125,14,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",102,331,106,0.7644341801385681,0.7574370709382151,0.760919540229885,15,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",99,335,102,0.771889400921659,0.7665903890160183,0.7692307692307693,16,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",102,326,111,0.7616822429906542,0.7459954233409611,0.7537572254335261,17,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",114,319,118,0.7367205542725174,0.7299771167048055,0.7333333333333333,18,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",104,325,112,0.7575757575757576,0.7437070938215103,0.7505773672055426,19,dacy_medium,Muslim female names,5
0,"['PER', 'LOC', 'ORG']",98,331,106,0.7715617715617715,0.7574370709382151,0.764434180138568,0,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",101,333,104,0.7672811059907834,0.7620137299771167,0.764638346727899,1,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",100,335,102,0.7701149425287356,0.7665903890160183,0.768348623853211,2,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",104,328,109,0.7592592592592593,0.7505720823798627,0.7548906789413119,3,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",98,339,98,0.7757437070938215,0.7757437070938215,0.7757437070938213,4,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",100,333,104,0.76905311778291,0.7620137299771167,0.7655172413793103,5,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",106,331,106,0.7574370709382151,0.7574370709382151,0.757437070938215,6,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",105,328,109,0.7575057736720554,0.7505720823798627,0.7540229885057471,7,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",101,331,106,0.7662037037037037,0.7574370709382151,0.7617951668584579,8,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",105,326,111,0.7563805104408353,0.7459954233409611,0.751152073732719,9,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",115,328,109,0.7404063205417607,0.7505720823798627,0.7454545454545455,10,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",96,333,104,0.7762237762237763,0.7620137299771167,0.76905311778291,11,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",96,333,104,0.7762237762237763,0.7620137299771167,0.76905311778291,12,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",99,338,99,0.7734553775743707,0.7734553775743707,0.7734553775743707,13,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",107,331,106,0.7557077625570776,0.7574370709382151,0.7565714285714285,14,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",94,340,97,0.783410138248848,0.7780320366132724,0.780711825487945,15,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",102,336,101,0.7671232876712328,0.7688787185354691,0.768,16,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",103,333,104,0.7637614678899083,0.7620137299771167,0.7628865979381444,17,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",100,335,102,0.7701149425287356,0.7665903890160183,0.768348623853211,18,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",103,331,106,0.7626728110599078,0.7574370709382151,0.7600459242250287,19,dacy_medium,Muslim male names,6
0,"['PER', 'LOC', 'ORG']",95,341,96,0.7821100917431193,0.7803203661327232,0.7812142038946163,0,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",99,337,100,0.7729357798165137,0.7711670480549199,0.7720504009163802,1,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",96,344,93,0.7818181818181819,0.7871853546910755,0.7844925883694414,2,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",102,331,106,0.7644341801385681,0.7574370709382151,0.760919540229885,3,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",95,342,95,0.782608695652174,0.782608695652174,0.782608695652174,4,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",90,347,90,0.7940503432494279,0.7940503432494279,0.7940503432494279,5,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",97,338,99,0.7770114942528735,0.7734553775743707,0.775229357798165,6,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",97,335,102,0.7754629629629629,0.7665903890160183,0.7710011507479861,7,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",94,335,102,0.7808857808857809,0.7665903890160183,0.7736720554272518,8,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",100,339,98,0.7722095671981777,0.7757437070938215,0.7739726027397261,9,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",96,345,92,0.782312925170068,0.7894736842105263,0.7858769931662871,10,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",97,338,99,0.7770114942528735,0.7734553775743707,0.775229357798165,11,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",96,342,95,0.7808219178082192,0.782608695652174,0.7817142857142858,12,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",95,346,91,0.7845804988662132,0.7917620137299771,0.7881548974943052,13,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",96,344,93,0.7818181818181819,0.7871853546910755,0.7844925883694414,14,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",90,347,90,0.7940503432494279,0.7940503432494279,0.7940503432494279,15,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",100,338,99,0.771689497716895,0.7734553775743707,0.7725714285714286,16,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",99,339,98,0.773972602739726,0.7757437070938215,0.7748571428571428,17,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",96,342,95,0.7808219178082192,0.782608695652174,0.7817142857142858,18,dacy_medium,Unisex names,7
0,"['PER', 'LOC', 'ORG']",98,336,101,0.7741935483870968,0.7688787185354691,0.7715269804822044,19,dacy_medium,Unisex names,7
