,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,"['PER', 'LOC', 'ORG']",80,317,120,0.7984886649874056,0.7254004576659039,0.7601918465227819,0,spacy_medium,No augmentation,0
0,"['PER', 'LOC', 'ORG']",78,330,107,0.8088235294117647,0.7551487414187643,0.7810650887573966,0,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",83,324,113,0.7960687960687961,0.7414187643020596,0.7677725118483413,1,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",72,336,101,0.8235294117647058,0.7688787185354691,0.7952662721893491,2,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",76,333,104,0.8141809290953546,0.7620137299771167,0.7872340425531914,3,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",78,329,108,0.8083538083538083,0.7528604118993135,0.7796208530805686,4,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",80,327,110,0.8034398034398035,0.7482837528604119,0.7748815165876778,5,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",79,326,111,0.8049382716049382,0.7459954233409611,0.7743467933491687,6,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",77,330,107,0.8108108108108109,0.7551487414187643,0.7819905213270142,7,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",77,330,107,0.8108108108108109,0.7551487414187643,0.7819905213270142,8,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",75,328,109,0.8138957816377171,0.7505720823798627,0.780952380952381,9,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",78,327,110,0.8074074074074075,0.7482837528604119,0.7767220902612828,10,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",74,332,105,0.8177339901477833,0.7597254004576659,0.7876631079478055,11,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",78,329,108,0.8083538083538083,0.7528604118993135,0.7796208530805686,12,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",80,330,107,0.8048780487804879,0.7551487414187643,0.7792207792207793,13,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",78,329,108,0.8083538083538083,0.7528604118993135,0.7796208530805686,14,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",77,332,105,0.8117359413202934,0.7597254004576659,0.784869976359338,15,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",76,333,104,0.8141809290953546,0.7620137299771167,0.7872340425531914,16,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",76,330,107,0.812807881773399,0.7551487414187643,0.7829181494661922,17,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",74,334,103,0.8186274509803921,0.7643020594965675,0.7905325443786982,18,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",75,332,105,0.8157248157248157,0.7597254004576659,0.7867298578199051,19,spacy_medium,Danish names,1
0,"['PER', 'LOC', 'ORG']",135,260,177,0.6582278481012658,0.5949656750572082,0.625,0,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",117,273,164,0.7,0.6247139588100686,0.660217654171705,1,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",138,256,181,0.649746192893401,0.585812356979405,0.6161251504211792,2,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",117,281,156,0.7060301507537688,0.6430205949656751,0.6730538922155689,3,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",130,263,174,0.6692111959287532,0.6018306636155606,0.6337349397590362,4,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",124,279,158,0.6923076923076923,0.6384439359267735,0.6642857142857144,5,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",128,273,164,0.6807980049875312,0.6247139588100686,0.6515513126491647,6,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",125,270,167,0.6835443037974683,0.6178489702517163,0.6490384615384615,7,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",130,273,164,0.6774193548387096,0.6247139588100686,0.65,8,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",129,265,172,0.6725888324873096,0.6064073226544623,0.6377858002406739,9,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",131,267,170,0.6708542713567839,0.6109839816933639,0.6395209580838324,10,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",124,271,166,0.6860759493670886,0.620137299771167,0.6514423076923077,11,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",124,272,165,0.6868686868686869,0.6224256292906178,0.6530612244897959,12,spacy_medium,Muslim names,2
0,"['PER', 'LOC', 'ORG']",115,272,165,0.7028423772609819,0.6224256292906178,0.6601941747572816,13,spacy_medium,Muslim names,2
