,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,['PER'],9,176,4,0.9513513513513514,0.9777777777777777,0.9643835616438355,0,scandi_ner,Danish names,0
0,['PER'],7,175,5,0.9615384615384616,0.9722222222222222,0.9668508287292817,0,scandi_ner,Muslim names,1
0,['PER'],6,179,1,0.9675675675675676,0.9944444444444445,0.9808219178082193,0,scandi_ner,Female names,2
0,['PER'],9,175,5,0.9510869565217391,0.9722222222222222,0.9615384615384616,0,scandi_ner,Male names,3
0,['PER'],9,170,10,0.9497206703910615,0.9444444444444444,0.947075208913649,0,scandi_ner,Muslim female names,4
0,['PER'],6,173,7,0.9664804469273743,0.9611111111111111,0.9637883008356547,0,scandi_ner,Muslim male names,5
0,['PER'],10,176,4,0.946236559139785,0.9777777777777777,0.9617486338797814,0,scandi_ner,Unisex names,6
