,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,['PER'],19,170,10,0.8994708994708994,0.9444444444444444,0.9214092140921409,19,flair,Female names,3
0,['PER'],18,174,6,0.90625,0.9666666666666667,0.9354838709677419,0,flair,Male names,4
0,['PER'],18,174,6,0.90625,0.9666666666666667,0.9354838709677419,1,flair,Male names,4
0,['PER'],19,175,5,0.9020618556701031,0.9722222222222222,0.9358288770053476,2,flair,Male names,4
0,['PER'],19,177,3,0.9030612244897959,0.9833333333333333,0.9414893617021276,3,flair,Male names,4
0,['PER'],19,175,5,0.9020618556701031,0.9722222222222222,0.9358288770053476,4,flair,Male names,4
0,['PER'],17,177,3,0.9123711340206185,0.9833333333333333,0.946524064171123,5,flair,Male names,4
0,['PER'],20,175,5,0.8974358974358975,0.9722222222222222,0.9333333333333333,6,flair,Male names,4
0,['PER'],20,173,7,0.8963730569948186,0.9611111111111111,0.9276139410187667,7,flair,Male names,4
0,['PER'],17,173,7,0.9105263157894737,0.9611111111111111,0.9351351351351351,8,flair,Male names,4
0,['PER'],20,176,4,0.8979591836734694,0.9777777777777777,0.9361702127659575,9,flair,Male names,4
0,['PER'],19,175,5,0.9020618556701031,0.9722222222222222,0.9358288770053476,10,flair,Male names,4
0,['PER'],17,175,5,0.9114583333333334,0.9722222222222222,0.9408602150537634,11,flair,Male names,4
0,['PER'],21,175,5,0.8928571428571429,0.9722222222222222,0.9308510638297872,12,flair,Male names,4
0,['PER'],19,173,7,0.9010416666666666,0.9611111111111111,0.9301075268817204,13,flair,Male names,4
0,['PER'],21,173,7,0.8917525773195877,0.9611111111111111,0.9251336898395722,14,flair,Male names,4
0,['PER'],16,177,3,0.917098445595855,0.9833333333333333,0.9490616621983914,15,flair,Male names,4
0,['PER'],18,175,5,0.9067357512953368,0.9722222222222222,0.938337801608579,16,flair,Male names,4
0,['PER'],16,176,4,0.9166666666666666,0.9777777777777777,0.946236559139785,17,flair,Male names,4
0,['PER'],18,174,6,0.90625,0.9666666666666667,0.9354838709677419,18,flair,Male names,4
0,['PER'],18,177,3,0.9076923076923077,0.9833333333333333,0.944,19,flair,Male names,4
0,['PER'],18,162,18,0.9,0.9,0.9,0,flair,Muslim female names,5
0,['PER'],20,160,20,0.8888888888888888,0.8888888888888888,0.8888888888888888,1,flair,Muslim female names,5
0,['PER'],21,159,21,0.8833333333333333,0.8833333333333333,0.8833333333333333,2,flair,Muslim female names,5
0,['PER'],17,168,12,0.9081081081081082,0.9333333333333333,0.9205479452054796,3,flair,Muslim female names,5
0,['PER'],17,157,23,0.9022988505747126,0.8722222222222222,0.8870056497175142,4,flair,Muslim female names,5
0,['PER'],19,167,13,0.8978494623655914,0.9277777777777778,0.912568306010929,5,flair,Muslim female names,5
0,['PER'],18,165,15,0.9016393442622951,0.9166666666666666,0.9090909090909091,6,flair,Muslim female names,5
0,['PER'],19,165,15,0.8967391304347826,0.9166666666666666,0.9065934065934065,7,flair,Muslim female names,5
0,['PER'],18,158,22,0.8977272727272727,0.8777777777777778,0.8876404494382022,8,flair,Muslim female names,5
0,['PER'],20,164,16,0.8913043478260869,0.9111111111111111,0.9010989010989011,9,flair,Muslim female names,5
0,['PER'],22,154,26,0.875,0.8555555555555555,0.8651685393258427,10,flair,Muslim female names,5
0,['PER'],18,160,20,0.898876404494382,0.8888888888888888,0.8938547486033519,11,flair,Muslim female names,5
0,['PER'],24,162,18,0.8709677419354839,0.9,0.8852459016393444,12,flair,Muslim female names,5
0,['PER'],22,155,25,0.8757062146892656,0.8611111111111112,0.8683473389355743,13,flair,Muslim female names,5
0,['PER'],18,165,15,0.9016393442622951,0.9166666666666666,0.9090909090909091,14,flair,Muslim female names,5
0,['PER'],19,165,15,0.8967391304347826,0.9166666666666666,0.9065934065934065,15,flair,Muslim female names,5
0,['PER'],18,162,18,0.9,0.9,0.9,16,flair,Muslim female names,5
0,['PER'],18,164,16,0.9010989010989011,0.9111111111111111,0.9060773480662984,17,flair,Muslim female names,5
0,['PER'],20,161,19,0.8895027624309392,0.8944444444444445,0.89196675900277,18,flair,Muslim female names,5
0,['PER'],17,165,15,0.9065934065934066,0.9166666666666666,0.9116022099447513,19,flair,Muslim female names,5
0,['PER'],18,164,16,0.9010989010989011,0.9111111111111111,0.9060773480662984,0,flair,Muslim male names,6
0,['PER'],21,162,18,0.8852459016393442,0.9,0.8925619834710743,1,flair,Muslim male names,6
0,['PER'],19,165,15,0.8967391304347826,0.9166666666666666,0.9065934065934065,2,flair,Muslim male names,6
0,['PER'],24,163,17,0.8716577540106952,0.9055555555555556,0.888283378746594,3,flair,Muslim male names,6
0,['PER'],18,163,17,0.9005524861878453,0.9055555555555556,0.9030470914127424,4,flair,Muslim male names,6
0,['PER'],20,165,15,0.8918918918918919,0.9166666666666666,0.9041095890410958,5,flair,Muslim male names,6
0,['PER'],17,167,13,0.907608695652174,0.9277777777777778,0.9175824175824175,6,flair,Muslim male names,6
0,['PER'],21,163,17,0.8858695652173914,0.9055555555555556,0.8956043956043955,7,flair,Muslim male names,6
0,['PER'],20,163,17,0.8907103825136612,0.9055555555555556,0.8980716253443526,8,flair,Muslim male names,6
0,['PER'],19,162,18,0.8950276243093923,0.9,0.8975069252077562,9,flair,Muslim male names,6
0,['PER'],16,171,9,0.9144385026737968,0.95,0.9318801089918256,10,flair,Muslim male names,6
0,['PER'],20,166,14,0.8924731182795699,0.9222222222222223,0.9071038251366121,11,flair,Muslim male names,6
0,['PER'],20,166,14,0.8924731182795699,0.9222222222222223,0.9071038251366121,12,flair,Muslim male names,6
0,['PER'],20,164,16,0.8913043478260869,0.9111111111111111,0.9010989010989011,13,flair,Muslim male names,6
0,['PER'],17,168,12,0.9081081081081082,0.9333333333333333,0.9205479452054796,14,flair,Muslim male names,6
0,['PER'],19,164,16,0.8961748633879781,0.9111111111111111,0.9035812672176309,15,flair,Muslim male names,6
0,['PER'],19,161,19,0.8944444444444445,0.8944444444444445,0.8944444444444444,16,flair,Muslim male names,6
0,['PER'],17,166,14,0.907103825136612,0.9222222222222223,0.9146005509641874,17,flair,Muslim male names,6
0,['PER'],17,164,16,0.9060773480662984,0.9111111111111111,0.9085872576177285,18,flair,Muslim male names,6
0,['PER'],20,161,19,0.8895027624309392,0.8944444444444445,0.89196675900277,19,flair,Muslim male names,6
0,['PER'],23,160,20,0.8743169398907104,0.8888888888888888,0.8815426997245178,0,flair,Unisex names,7
0,['PER'],21,162,18,0.8852459016393442,0.9,0.8925619834710743,1,flair,Unisex names,7
0,['PER'],21,165,15,0.8870967741935484,0.9166666666666666,0.9016393442622951,2,flair,Unisex names,7
0,['PER'],21,164,16,0.8864864864864865,0.9111111111111111,0.8986301369863013,3,flair,Unisex names,7
0,['PER'],21,165,15,0.8870967741935484,0.9166666666666666,0.9016393442622951,4,flair,Unisex names,7
0,['PER'],18,162,18,0.9,0.9,0.9,5,flair,Unisex names,7
0,['PER'],23,161,19,0.875,0.8944444444444445,0.8846153846153847,6,flair,Unisex names,7
0,['PER'],22,160,20,0.8791208791208791,0.8888888888888888,0.883977900552486,7,flair,Unisex names,7
0,['PER'],18,162,18,0.9,0.9,0.9,8,flair,Unisex names,7
0,['PER'],19,165,15,0.8967391304347826,0.9166666666666666,0.9065934065934065,9,flair,Unisex names,7
0,['PER'],22,158,22,0.8777777777777778,0.8777777777777778,0.8777777777777779,10,flair,Unisex names,7
0,['PER'],22,159,21,0.8784530386740331,0.8833333333333333,0.8808864265927976,11,flair,Unisex names,7
0,['PER'],18,170,10,0.9042553191489362,0.9444444444444444,0.9239130434782609,12,flair,Unisex names,7
0,['PER'],18,166,14,0.9021739130434783,0.9222222222222223,0.9120879120879122,13,flair,Unisex names,7
0,['PER'],23,163,17,0.8763440860215054,0.9055555555555556,0.8907103825136612,14,flair,Unisex names,7
0,['PER'],22,168,12,0.8842105263157894,0.9333333333333333,0.9081081081081082,15,flair,Unisex names,7
0,['PER'],18,169,11,0.9037433155080213,0.9388888888888889,0.9209809264305178,16,flair,Unisex names,7
0,['PER'],22,167,13,0.8835978835978836,0.9277777777777778,0.905149051490515,17,flair,Unisex names,7
0,['PER'],19,165,15,0.8967391304347826,0.9166666666666666,0.9065934065934065,18,flair,Unisex names,7
0,['PER'],21,160,20,0.8839779005524862,0.8888888888888888,0.8864265927977838,19,flair,Unisex names,7
