,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,['PER'],42,150,30,0.78125,0.8333333333333334,0.8064516129032259,0,spacy_small,No augmentation,0
0,['PER'],43,131,49,0.7528735632183908,0.7277777777777777,0.7401129943502825,0,spacy_small,Danish names,1
0,['PER'],42,135,45,0.7627118644067796,0.75,0.7563025210084034,1,spacy_small,Danish names,1
0,['PER'],47,135,45,0.7417582417582418,0.75,0.7458563535911602,2,spacy_small,Danish names,1
0,['PER'],44,124,56,0.7380952380952381,0.6888888888888889,0.7126436781609196,3,spacy_small,Danish names,1
0,['PER'],43,132,48,0.7542857142857143,0.7333333333333333,0.7436619718309859,4,spacy_small,Danish names,1
0,['PER'],48,128,52,0.7272727272727273,0.7111111111111111,0.7191011235955056,5,spacy_small,Danish names,1
0,['PER'],41,138,42,0.770949720670391,0.7666666666666667,0.7688022284122562,6,spacy_small,Danish names,1
0,['PER'],43,130,50,0.7514450867052023,0.7222222222222222,0.7365439093484419,7,spacy_small,Danish names,1
0,['PER'],44,137,43,0.7569060773480663,0.7611111111111111,0.7590027700831025,8,spacy_small,Danish names,1
0,['PER'],46,129,51,0.7371428571428571,0.7166666666666667,0.7267605633802816,9,spacy_small,Danish names,1
0,['PER'],43,141,39,0.7663043478260869,0.7833333333333333,0.7747252747252747,10,spacy_small,Danish names,1
0,['PER'],47,126,54,0.7283236994219653,0.7,0.7138810198300283,11,spacy_small,Danish names,1
0,['PER'],44,127,53,0.7426900584795322,0.7055555555555556,0.7236467236467238,12,spacy_small,Danish names,1
0,['PER'],43,126,54,0.7455621301775148,0.7,0.7220630372492837,13,spacy_small,Danish names,1
0,['PER'],46,136,44,0.7472527472527473,0.7555555555555555,0.7513812154696132,14,spacy_small,Danish names,1
0,['PER'],46,131,49,0.7401129943502824,0.7277777777777777,0.7338935574229691,15,spacy_small,Danish names,1
0,['PER'],46,121,59,0.7245508982035929,0.6722222222222223,0.6974063400576369,16,spacy_small,Danish names,1
0,['PER'],44,129,51,0.7456647398843931,0.7166666666666667,0.7308781869688384,17,spacy_small,Danish names,1
0,['PER'],41,136,44,0.768361581920904,0.7555555555555555,0.7619047619047619,18,spacy_small,Danish names,1
0,['PER'],45,134,46,0.7486033519553073,0.7444444444444445,0.7465181058495822,19,spacy_small,Danish names,1
0,['PER'],43,110,70,0.7189542483660131,0.6111111111111112,0.6606606606606606,0,spacy_small,Muslim names,2
0,['PER'],45,95,85,0.6785714285714286,0.5277777777777778,0.5937499999999999,1,spacy_small,Muslim names,2
0,['PER'],45,104,76,0.697986577181208,0.5777777777777777,0.6322188449848024,2,spacy_small,Muslim names,2
0,['PER'],46,89,91,0.6592592592592592,0.49444444444444446,0.5650793650793651,3,spacy_small,Muslim names,2
0,['PER'],45,100,80,0.6896551724137931,0.5555555555555556,0.6153846153846154,4,spacy_small,Muslim names,2
0,['PER'],45,98,82,0.6853146853146853,0.5444444444444444,0.6068111455108359,5,spacy_small,Muslim names,2
0,['PER'],47,87,93,0.6492537313432836,0.48333333333333334,0.554140127388535,6,spacy_small,Muslim names,2
0,['PER'],48,94,86,0.6619718309859155,0.5222222222222223,0.5838509316770187,7,spacy_small,Muslim names,2
0,['PER'],49,91,89,0.65,0.5055555555555555,0.5687500000000001,8,spacy_small,Muslim names,2
0,['PER'],48,90,90,0.6521739130434783,0.5,0.5660377358490566,9,spacy_small,Muslim names,2
0,['PER'],47,102,78,0.6845637583892618,0.5666666666666667,0.6200607902735563,10,spacy_small,Muslim names,2
0,['PER'],47,85,95,0.6439393939393939,0.4722222222222222,0.5448717948717948,11,spacy_small,Muslim names,2
0,['PER'],48,89,91,0.6496350364963503,0.49444444444444446,0.5615141955835963,12,spacy_small,Muslim names,2
0,['PER'],46,102,78,0.6891891891891891,0.5666666666666667,0.621951219512195,13,spacy_small,Muslim names,2
0,['PER'],43,101,79,0.7013888888888888,0.5611111111111111,0.6234567901234568,14,spacy_small,Muslim names,2
0,['PER'],46,104,76,0.6933333333333334,0.5777777777777777,0.6303030303030303,15,spacy_small,Muslim names,2
0,['PER'],47,96,84,0.6713286713286714,0.5333333333333333,0.5944272445820433,16,spacy_small,Muslim names,2
0,['PER'],48,101,79,0.6778523489932886,0.5611111111111111,0.6139817629179332,17,spacy_small,Muslim names,2
0,['PER'],46,98,82,0.6805555555555556,0.5444444444444444,0.6049382716049382,18,spacy_small,Muslim names,2
0,['PER'],44,99,81,0.6923076923076923,0.55,0.6130030959752323,19,spacy_small,Muslim names,2
0,['PER'],45,131,49,0.7443181818181818,0.7277777777777777,0.7359550561797752,0,spacy_small,Female names,3
0,['PER'],44,133,47,0.751412429378531,0.7388888888888889,0.7450980392156863,1,spacy_small,Female names,3
0,['PER'],42,137,43,0.7653631284916201,0.7611111111111111,0.7632311977715877,2,spacy_small,Female names,3
0,['PER'],42,139,41,0.7679558011049724,0.7722222222222223,0.7700831024930748,3,spacy_small,Female names,3
0,['PER'],46,140,40,0.7526881720430108,0.7777777777777778,0.7650273224043715,4,spacy_small,Female names,3
0,['PER'],45,143,37,0.7606382978723404,0.7944444444444444,0.7771739130434782,5,spacy_small,Female names,3
0,['PER'],47,132,48,0.7374301675977654,0.7333333333333333,0.7353760445682451,6,spacy_small,Female names,3
0,['PER'],47,130,50,0.7344632768361582,0.7222222222222222,0.7282913165266106,7,spacy_small,Female names,3
0,['PER'],45,125,55,0.7352941176470589,0.6944444444444444,0.7142857142857144,8,spacy_small,Female names,3
0,['PER'],43,132,48,0.7542857142857143,0.7333333333333333,0.7436619718309859,9,spacy_small,Female names,3
0,['PER'],47,126,54,0.7283236994219653,0.7,0.7138810198300283,10,spacy_small,Female names,3
0,['PER'],43,131,49,0.7528735632183908,0.7277777777777777,0.7401129943502825,11,spacy_small,Female names,3
0,['PER'],42,131,49,0.7572254335260116,0.7277777777777777,0.7422096317280452,12,spacy_small,Female names,3
0,['PER'],42,125,55,0.7485029940119761,0.6944444444444444,0.7204610951008645,13,spacy_small,Female names,3
0,['PER'],42,146,34,0.776595744680851,0.8111111111111111,0.7934782608695652,14,spacy_small,Female names,3
0,['PER'],46,132,48,0.7415730337078652,0.7333333333333333,0.7374301675977653,15,spacy_small,Female names,3
0,['PER'],49,131,49,0.7277777777777777,0.7277777777777777,0.7277777777777776,16,spacy_small,Female names,3
0,['PER'],46,134,46,0.7444444444444445,0.7444444444444445,0.7444444444444445,17,spacy_small,Female names,3
0,['PER'],46,135,45,0.7458563535911602,0.75,0.7479224376731302,18,spacy_small,Female names,3
0,['PER'],46,130,50,0.7386363636363636,0.7222222222222222,0.7303370786516853,19,spacy_small,Female names,3
0,['PER'],46,137,43,0.7486338797814208,0.7611111111111111,0.7548209366391184,0,spacy_small,Male names,4
0,['PER'],44,131,49,0.7485714285714286,0.7277777777777777,0.7380281690140844,1,spacy_small,Male names,4
0,['PER'],46,118,62,0.7195121951219512,0.6555555555555556,0.6860465116279069,2,spacy_small,Male names,4
0,['PER'],46,133,47,0.7430167597765364,0.7388888888888889,0.7409470752089137,3,spacy_small,Male names,4
0,['PER'],46,128,52,0.735632183908046,0.7111111111111111,0.7231638418079096,4,spacy_small,Male names,4
0,['PER'],42,137,43,0.7653631284916201,0.7611111111111111,0.7632311977715877,5,spacy_small,Male names,4
0,['PER'],48,123,57,0.7192982456140351,0.6833333333333333,0.7008547008547009,6,spacy_small,Male names,4
0,['PER'],42,132,48,0.7586206896551724,0.7333333333333333,0.7457627118644068,7,spacy_small,Male names,4
0,['PER'],46,130,50,0.7386363636363636,0.7222222222222222,0.7303370786516853,8,spacy_small,Male names,4
0,['PER'],44,138,42,0.7582417582417582,0.7666666666666667,0.7624309392265194,9,spacy_small,Male names,4
0,['PER'],45,127,53,0.7383720930232558,0.7055555555555556,0.7215909090909091,10,spacy_small,Male names,4
0,['PER'],44,130,50,0.7471264367816092,0.7222222222222222,0.7344632768361581,11,spacy_small,Male names,4
0,['PER'],45,128,52,0.7398843930635838,0.7111111111111111,0.7252124645892352,12,spacy_small,Male names,4
0,['PER'],44,124,56,0.7380952380952381,0.6888888888888889,0.7126436781609196,13,spacy_small,Male names,4
0,['PER'],44,132,48,0.75,0.7333333333333333,0.7415730337078651,14,spacy_small,Male names,4
0,['PER'],43,130,50,0.7514450867052023,0.7222222222222222,0.7365439093484419,15,spacy_small,Male names,4
0,['PER'],45,121,59,0.7289156626506024,0.6722222222222223,0.6994219653179191,16,spacy_small,Male names,4
0,['PER'],46,130,50,0.7386363636363636,0.7222222222222222,0.7303370786516853,17,spacy_small,Male names,4
0,['PER'],45,121,59,0.7289156626506024,0.6722222222222223,0.6994219653179191,18,spacy_small,Male names,4
0,['PER'],45,120,60,0.7272727272727273,0.6666666666666666,0.6956521739130435,19,spacy_small,Male names,4
0,['PER'],45,96,84,0.6808510638297872,0.5333333333333333,0.5981308411214953,0,spacy_small,Muslim female names,5
0,['PER'],44,103,77,0.7006802721088435,0.5722222222222222,0.6299694189602447,1,spacy_small,Muslim female names,5
0,['PER'],43,100,80,0.6993006993006993,0.5555555555555556,0.6191950464396284,2,spacy_small,Muslim female names,5
0,['PER'],43,107,73,0.7133333333333334,0.5944444444444444,0.6484848484848484,3,spacy_small,Muslim female names,5
0,['PER'],47,89,91,0.6544117647058824,0.49444444444444446,0.5632911392405064,4,spacy_small,Muslim female names,5
0,['PER'],46,89,91,0.6592592592592592,0.49444444444444446,0.5650793650793651,5,spacy_small,Muslim female names,5
0,['PER'],42,83,97,0.664,0.46111111111111114,0.5442622950819672,6,spacy_small,Muslim female names,5
0,['PER'],48,88,92,0.6470588235294118,0.4888888888888889,0.5569620253164557,7,spacy_small,Muslim female names,5
0,['PER'],43,86,94,0.6666666666666666,0.4777777777777778,0.5566343042071198,8,spacy_small,Muslim female names,5
0,['PER'],44,100,80,0.6944444444444444,0.5555555555555556,0.6172839506172839,9,spacy_small,Muslim female names,5
0,['PER'],47,90,90,0.656934306569343,0.5,0.5678233438485805,10,spacy_small,Muslim female names,5
0,['PER'],43,85,95,0.6640625,0.4722222222222222,0.5519480519480519,11,spacy_small,Muslim female names,5
0,['PER'],41,105,75,0.7191780821917808,0.5833333333333334,0.6441717791411042,12,spacy_small,Muslim female names,5
0,['PER'],49,90,90,0.6474820143884892,0.5,0.5642633228840125,13,spacy_small,Muslim female names,5
0,['PER'],46,92,88,0.6666666666666666,0.5111111111111111,0.5786163522012578,14,spacy_small,Muslim female names,5
0,['PER'],47,92,88,0.6618705035971223,0.5111111111111111,0.5768025078369906,15,spacy_small,Muslim female names,5
0,['PER'],42,91,89,0.6842105263157895,0.5055555555555555,0.5814696485623003,16,spacy_small,Muslim female names,5
0,['PER'],48,91,89,0.6546762589928058,0.5055555555555555,0.5705329153605017,17,spacy_small,Muslim female names,5
0,['PER'],45,97,83,0.6830985915492958,0.5388888888888889,0.6024844720496894,18,spacy_small,Muslim female names,5
0,['PER'],45,91,89,0.6691176470588235,0.5055555555555555,0.5759493670886077,19,spacy_small,Muslim female names,5
0,['PER'],46,81,99,0.6377952755905512,0.45,0.5276872964169381,0,spacy_small,Muslim male names,6
0,['PER'],46,100,80,0.684931506849315,0.5555555555555556,0.6134969325153374,1,spacy_small,Muslim male names,6
0,['PER'],43,99,81,0.6971830985915493,0.55,0.6149068322981366,2,spacy_small,Muslim male names,6
0,['PER'],48,103,77,0.6821192052980133,0.5722222222222222,0.622356495468278,3,spacy_small,Muslim male names,6
0,['PER'],48,96,84,0.6666666666666666,0.5333333333333333,0.5925925925925926,4,spacy_small,Muslim male names,6
0,['PER'],44,101,79,0.696551724137931,0.5611111111111111,0.6215384615384615,5,spacy_small,Muslim male names,6
0,['PER'],44,101,79,0.696551724137931,0.5611111111111111,0.6215384615384615,6,spacy_small,Muslim male names,6
0,['PER'],48,96,84,0.6666666666666666,0.5333333333333333,0.5925925925925926,7,spacy_small,Muslim male names,6
0,['PER'],47,101,79,0.6824324324324325,0.5611111111111111,0.6158536585365855,8,spacy_small,Muslim male names,6
0,['PER'],42,95,85,0.6934306569343066,0.5277777777777778,0.5993690851735016,9,spacy_small,Muslim male names,6
0,['PER'],46,95,85,0.6737588652482269,0.5277777777777778,0.5919003115264797,10,spacy_small,Muslim male names,6
0,['PER'],45,91,89,0.6691176470588235,0.5055555555555555,0.5759493670886077,11,spacy_small,Muslim male names,6
0,['PER'],46,104,76,0.6933333333333334,0.5777777777777777,0.6303030303030303,12,spacy_small,Muslim male names,6
0,['PER'],48,93,87,0.6595744680851063,0.5166666666666667,0.5794392523364487,13,spacy_small,Muslim male names,6
0,['PER'],44,95,85,0.6834532374100719,0.5277777777777778,0.5956112852664577,14,spacy_small,Muslim male names,6
0,['PER'],48,86,94,0.6417910447761194,0.4777777777777778,0.5477707006369428,15,spacy_small,Muslim male names,6
0,['PER'],48,95,85,0.6643356643356644,0.5277777777777778,0.588235294117647,16,spacy_small,Muslim male names,6
0,['PER'],48,93,87,0.6595744680851063,0.5166666666666667,0.5794392523364487,17,spacy_small,Muslim male names,6
0,['PER'],47,94,86,0.6666666666666666,0.5222222222222223,0.5856697819314641,18,spacy_small,Muslim male names,6
0,['PER'],49,99,81,0.668918918918919,0.55,0.6036585365853658,19,spacy_small,Muslim male names,6
0,['PER'],47,118,62,0.7151515151515152,0.6555555555555556,0.6840579710144928,0,spacy_small,Unisex names,7
0,['PER'],41,103,77,0.7152777777777778,0.5722222222222222,0.6358024691358024,1,spacy_small,Unisex names,7
0,['PER'],47,108,72,0.6967741935483871,0.6,0.644776119402985,2,spacy_small,Unisex names,7
0,['PER'],42,124,56,0.7469879518072289,0.6888888888888889,0.7167630057803468,3,spacy_small,Unisex names,7
0,['PER'],45,128,52,0.7398843930635838,0.7111111111111111,0.7252124645892352,4,spacy_small,Unisex names,7
0,['PER'],43,124,56,0.7425149700598802,0.6888888888888889,0.7146974063400576,5,spacy_small,Unisex names,7
0,['PER'],46,119,61,0.7212121212121212,0.6611111111111111,0.6898550724637682,6,spacy_small,Unisex names,7
0,['PER'],42,124,56,0.7469879518072289,0.6888888888888889,0.7167630057803468,7,spacy_small,Unisex names,7
0,['PER'],46,107,73,0.6993464052287581,0.5944444444444444,0.6426426426426427,8,spacy_small,Unisex names,7
0,['PER'],45,115,65,0.71875,0.6388888888888888,0.676470588235294,9,spacy_small,Unisex names,7
0,['PER'],44,116,64,0.725,0.6444444444444445,0.6823529411764706,10,spacy_small,Unisex names,7
0,['PER'],44,120,60,0.7317073170731707,0.6666666666666666,0.6976744186046511,11,spacy_small,Unisex names,7
0,['PER'],43,126,54,0.7455621301775148,0.7,0.7220630372492837,12,spacy_small,Unisex names,7
0,['PER'],44,115,65,0.7232704402515723,0.6388888888888888,0.6784660766961651,13,spacy_small,Unisex names,7
0,['PER'],43,122,58,0.7393939393939394,0.6777777777777778,0.7072463768115941,14,spacy_small,Unisex names,7
0,['PER'],44,105,75,0.7046979865771812,0.5833333333333334,0.6382978723404255,15,spacy_small,Unisex names,7
0,['PER'],44,118,62,0.7283950617283951,0.6555555555555556,0.6900584795321638,16,spacy_small,Unisex names,7
0,['PER'],47,117,63,0.7134146341463414,0.65,0.6802325581395349,17,spacy_small,Unisex names,7
0,['PER'],50,108,72,0.6835443037974683,0.6,0.6390532544378698,18,spacy_small,Unisex names,7
0,['PER'],44,124,56,0.7380952380952381,0.6888888888888889,0.7126436781609196,19,spacy_small,Unisex names,7
