,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,['PER'],16,173,7,0.9153439153439153,0.9611111111111111,0.9376693766937669,11,dacy_large,Muslim names,2
0,['PER'],16,174,6,0.9157894736842105,0.9666666666666667,0.9405405405405406,12,dacy_large,Muslim names,2
0,['PER'],18,173,7,0.9057591623036649,0.9611111111111111,0.9326145552560646,13,dacy_large,Muslim names,2
0,['PER'],17,173,7,0.9105263157894737,0.9611111111111111,0.9351351351351351,14,dacy_large,Muslim names,2
0,['PER'],19,175,5,0.9020618556701031,0.9722222222222222,0.9358288770053476,15,dacy_large,Muslim names,2
0,['PER'],16,174,6,0.9157894736842105,0.9666666666666667,0.9405405405405406,16,dacy_large,Muslim names,2
0,['PER'],18,171,9,0.9047619047619048,0.95,0.9268292682926829,17,dacy_large,Muslim names,2
0,['PER'],20,177,3,0.8984771573604061,0.9833333333333333,0.9389920424403183,18,dacy_large,Muslim names,2
0,['PER'],22,172,8,0.8865979381443299,0.9555555555555556,0.9197860962566844,19,dacy_large,Muslim names,2
0,['PER'],18,177,3,0.9076923076923077,0.9833333333333333,0.944,0,dacy_large,Female names,3
0,['PER'],17,178,2,0.9128205128205128,0.9888888888888889,0.9493333333333335,1,dacy_large,Female names,3
0,['PER'],17,179,1,0.9132653061224489,0.9944444444444445,0.9521276595744681,2,dacy_large,Female names,3
0,['PER'],17,178,2,0.9128205128205128,0.9888888888888889,0.9493333333333335,3,dacy_large,Female names,3
0,['PER'],17,179,1,0.9132653061224489,0.9944444444444445,0.9521276595744681,4,dacy_large,Female names,3
0,['PER'],19,174,6,0.9015544041450777,0.9666666666666667,0.932975871313673,5,dacy_large,Female names,3
0,['PER'],17,177,3,0.9123711340206185,0.9833333333333333,0.946524064171123,6,dacy_large,Female names,3
0,['PER'],19,172,8,0.900523560209424,0.9555555555555556,0.9272237196765499,7,dacy_large,Female names,3
0,['PER'],18,177,3,0.9076923076923077,0.9833333333333333,0.944,8,dacy_large,Female names,3
0,['PER'],19,174,6,0.9015544041450777,0.9666666666666667,0.932975871313673,9,dacy_large,Female names,3
0,['PER'],18,176,4,0.9072164948453608,0.9777777777777777,0.9411764705882353,10,dacy_large,Female names,3
0,['PER'],17,176,4,0.9119170984455959,0.9777777777777777,0.9436997319034852,11,dacy_large,Female names,3
0,['PER'],16,177,3,0.917098445595855,0.9833333333333333,0.9490616621983914,12,dacy_large,Female names,3
0,['PER'],19,175,5,0.9020618556701031,0.9722222222222222,0.9358288770053476,13,dacy_large,Female names,3
0,['PER'],18,177,3,0.9076923076923077,0.9833333333333333,0.944,14,dacy_large,Female names,3
0,['PER'],18,176,4,0.9072164948453608,0.9777777777777777,0.9411764705882353,15,dacy_large,Female names,3
0,['PER'],18,176,4,0.9072164948453608,0.9777777777777777,0.9411764705882353,16,dacy_large,Female names,3
0,['PER'],17,179,1,0.9132653061224489,0.9944444444444445,0.9521276595744681,17,dacy_large,Female names,3
0,['PER'],16,178,2,0.9175257731958762,0.9888888888888889,0.9518716577540107,18,dacy_large,Female names,3
0,['PER'],17,178,2,0.9128205128205128,0.9888888888888889,0.9493333333333335,19,dacy_large,Female names,3
0,['PER'],18,177,3,0.9076923076923077,0.9833333333333333,0.944,0,dacy_large,Male names,4
0,['PER'],20,173,7,0.8963730569948186,0.9611111111111111,0.9276139410187667,1,dacy_large,Male names,4
0,['PER'],17,176,4,0.9119170984455959,0.9777777777777777,0.9436997319034852,2,dacy_large,Male names,4
